model, road_block, max_speed_slow, max_speed_fast, fast_car_ratio, density, total_all_cars_distance, total_slow_cars_distance, total_fast_cars_distance, worst_case_distance_slow_cars, worst_cast_distance_fast_cars, best_case_distance_slow_car, best_case_distance_fast_car,num_slow_cars,num_fast_cars,global_speed_rule,repetition,slack,distance_look_ahead,max_speed_slow_car
NS,0,6,8,0.25,0.4,118254,88802,29452,206,205,368,377,300,100,false,4,3,7,6
NS,1,6,11,0.25,0.4,111926,83462,28464,19,24,401,373,300,100,false,0,3,7,6
NS,1,6,11,0.25,0.4,109073,82287,26786,21,21,422,423,300,100,false,1,3,7,6
NS,1,6,11,0.25,0.4,109138,82933,26205,22,13,417,426,300,100,false,2,3,7,6
NS,1,6,11,0.25,0.4,112360,84513,27847,2,2,371,371,300,100,false,3,3,7,6
NS,1,6,11,0.25,0.4,111171,83054,28117,17,26,371,358,300,100,false,4,3,7,6
NS,0,6,11,0.25,0.4,116189,86797,29392,211,225,375,386,300,100,false,0,3,7,6
NS,0,6,11,0.25,0.4,117426,87629,29797,185,185,389,402,300,100,false,1,3,7,6
NS,0,6,11,0.25,0.4,117245,88093,29152,217,231,370,368,300,100,false,2,3,7,6
NS,0,6,11,0.25,0.4,117886,88864,29022,177,214,430,397,300,100,false,3,3,7,6
NS,0,6,11,0.25,0.4,117141,88369,28772,200,198,379,378,300,100,false,4,3,7,6
NS,1,9,11,0.25,0.4,111686,83407,28279,27,33,393,405,300,100,false,0,3,7,9
NS,1,9,11,0.25,0.4,112123,84985,27138,15,30,391,386,300,100,false,1,3,7,9
NS,1,9,11,0.25,0.4,109962,82244,27718,40,8,393,390,300,100,false,2,3,7,9
NS,1,9,11,0.25,0.4,109078,81634,27444,7,71,392,402,300,100,false,3,3,7,9
NS,1,9,11,0.25,0.4,110639,83687,26952,19,19,398,366,300,100,false,4,3,7,9
NS,0,9,11,0.25,0.4,119192,89009,30183,207,228,401,395,300,100,false,0,3,7,9
NS,0,9,11,0.25,0.4,117531,87686,29845,194,224,383,370,300,100,false,1,3,7,9
NS,0,9,11,0.25,0.4,117610,88412,29198,221,218,379,368,300,100,false,2,3,7,9
NS,0,9,11,0.25,0.4,115691,86757,28934,228,232,388,379,300,100,false,3,3,7,9
NS,0,9,11,0.25,0.4,115648,86802,28846,222,226,379,354,300,100,false,4,3,7,9
NS,1,3,4,0.5,0.4,96349,47097,49252,53,61,308,340,200,200,false,0,3,7,3
NS,1,3,4,0.5,0.4,97654,48588,49066,96,48,300,326,200,200,false,1,3,7,3
NS,1,3,4,0.5,0.4,94600,45954,48646,82,94,288,308,200,200,false,2,3,7,3
NS,1,3,4,0.5,0.4,96106,47087,49019,24,34,309,331,200,200,false,3,3,7,3
NS,1,3,4,0.5,0.4,97605,47889,49716,70,64,295,326,200,200,false,4,3,7,3
NS,0,3,4,0.5,0.4,101397,49748,51649,193,216,301,324,200,200,false,0,3,7,3
NS,0,3,4,0.5,0.4,101883,50207,51676,208,204,309,311,200,200,false,1,3,7,3
NS,0,3,4,0.5,0.4,101713,49883,51830,202,192,294,313,200,200,false,2,3,7,3
NS,0,3,4,0.5,0.4,101631,49875,51756,198,203,312,345,200,200,false,3,3,7,3
NS,0,3,4,0.5,0.4,101442,49994,51448,196,197,295,320,200,200,false,4,3,7,3
NS,1,3,8,0.5,0.4,101306,50406,50900,61,61,313,357,200,200,false,0,3,7,3
NS,1,3,8,0.5,0.4,101393,50221,51172,10,12,325,340,200,200,false,1,3,7,3
NS,1,3,8,0.5,0.4,100976,50159,50817,12,31,321,327,200,200,false,2,3,7,3
NS,1,3,8,0.5,0.4,102916,51268,51648,49,11,326,349,200,200,false,3,3,7,3
NS,1,3,8,0.5,0.4,101037,49732,51305,19,17,319,334,200,200,false,4,3,7,3
NS,0,3,8,0.5,0.4,107267,52664,54603,212,215,331,331,200,200,false,0,3,7,3
NS,0,3,8,0.5,0.4,106003,52331,53672,188,204,320,324,200,200,false,1,3,7,3
NS,0,3,8,0.5,0.4,109029,53832,55197,226,221,326,335,200,200,false,2,3,7,3
NS,0,3,8,0.5,0.4,109193,54298,54895,218,222,329,329,200,200,false,3,3,7,3
NS,0,3,8,0.5,0.4,106771,53061,53710,210,204,321,331,200,200,false,4,3,7,3
NS,1,3,11,0.5,0.4,100481,50718,49763,22,7,318,322,200,200,false,0,3,7,3
NS,1,3,11,0.5,0.4,98426,48523,49903,1,1,316,356,200,200,false,1,3,7,3
NS,1,3,11,0.5,0.4,99635,49663,49972,4,9,324,323,200,200,false,2,3,7,3
NS,1,3,11,0.5,0.4,101655,50467,51188,17,26,320,354,200,200,false,3,3,7,3
NS,1,3,11,0.5,0.4,98393,49002,49391,13,12,311,339,200,200,false,4,3,7,3
NS,0,3,11,0.5,0.4,109732,54453,55279,227,223,318,332,200,200,false,0,3,7,3
NS,0,3,11,0.5,0.4,108223,53829,54394,211,212,315,333,200,200,false,1,3,7,3
NS,0,3,11,0.5,0.4,108565,53961,54604,211,212,319,340,200,200,false,2,3,7,3
NS,0,3,11,0.5,0.4,108702,53916,54786,210,199,310,323,200,200,false,3,3,7,3
NS,0,3,11,0.5,0.4,108545,53804,54741,220,226,310,316,200,200,false,4,3,7,3
NS,1,6,8,0.5,0.4,111450,56082,55368,57,73,359,362,200,200,false,0,3,7,6
NS,1,6,8,0.5,0.4,109816,54563,55253,19,45,395,408,200,200,false,1,3,7,6
NS,1,6,8,0.5,0.4,111087,56824,54263,9,18,381,388,200,200,false,2,3,7,6
NS,1,6,8,0.5,0.4,111647,55326,56321,46,53,384,401,200,200,false,3,3,7,6
NS,1,6,8,0.5,0.4,109618,54810,54808,20,8,360,358,200,200,false,4,3,7,6
NS,0,6,8,0.5,0.4,116427,57764,58663,203,203,364,371,200,200,false,0,3,7,6
NS,0,6,8,0.5,0.4,119130,58966,60164,209,206,400,404,200,200,false,1,3,7,6
NS,0,6,8,0.5,0.4,118283,59551,58732,215,188,389,376,200,200,false,2,3,7,6
NS,0,6,8,0.5,0.4,118352,59149,59203,230,234,353,357,200,200,false,3,3,7,6
NS,0,6,8,0.5,0.4,117680,58907,58773,235,222,363,386,200,200,false,4,3,7,6
NS,1,6,11,0.5,0.4,109475,54089,55386,7,36,392,370,200,200,false,0,3,7,6
NS,1,6,11,0.5,0.4,112944,55468,57476,51,36,388,420,200,200,false,1,3,7,6
NS,1,6,11,0.5,0.4,112248,55781,56467,82,82,377,366,200,200,false,2,3,7,6
NS,1,6,11,0.5,0.4,109921,55006,54915,10,5,401,396,200,200,false,3,3,7,6
NS,1,6,11,0.5,0.4,112883,56658,56225,35,37,374,376,200,200,false,4,3,7,6
NS,0,6,11,0.5,0.4,117985,59222,58763,194,196,381,390,200,200,false,0,3,7,6
NS,0,6,11,0.5,0.4,118763,59575,59188,184,189,419,401,200,200,false,1,3,7,6
NS,0,6,11,0.5,0.4,117250,58435,58815,234,229,367,356,200,200,false,2,3,7,6
NS,0,6,11,0.5,0.4,115618,57746,57872,207,205,352,359,200,200,false,3,3,7,6
NS,0,6,11,0.5,0.4,118365,59131,59234,247,230,378,364,200,200,false,4,3,7,6
NS,1,9,11,0.5,0.4,110940,54827,56113,11,9,440,426,200,200,false,0,3,7,9
NS,1,9,11,0.5,0.4,109098,54728,54370,21,39,430,426,200,200,false,1,3,7,9
NS,1,9,11,0.5,0.4,111296,56728,54568,46,6,373,383,200,200,false,2,3,7,9
NS,1,9,11,0.5,0.4,113582,56430,57152,25,31,417,422,200,200,false,3,3,7,9
NS,1,9,11,0.5,0.4,109975,54400,55575,14,47,407,399,200,200,false,4,3,7,9
NS,0,9,11,0.5,0.4,116660,58786,57874,210,193,417,435,200,200,false,0,3,7,9
NS,0,9,11,0.5,0.4,116836,57791,59045,198,200,399,387,200,200,false,1,3,7,9
NS,0,9,11,0.5,0.4,117871,59140,58731,222,231,370,356,200,200,false,2,3,7,9
NS,0,9,11,0.5,0.4,117380,59064,58316,235,224,356,366,200,200,false,3,3,7,9
NS,0,9,11,0.5,0.4,118794,59819,58975,218,196,396,421,200,200,false,4,3,7,9
NS,1,3,4,0.75,0.4,96883,23136,73747,90,72,302,360,100,300,false,0,3,7,3
NS,1,3,4,0.75,0.4,100115,23983,76132,95,109,299,333,100,300,false,1,3,7,3
NS,1,3,4,0.75,0.4,97690,23732,73958,72,72,291,335,100,300,false,2,3,7,3
NS,1,3,4,0.75,0.4,97586,23731,73855,94,58,291,339,100,300,false,3,3,7,3
NS,1,3,4,0.75,0.4,98933,23230,75703,61,98,304,329,100,300,false,4,3,7,3
NS,0,3,4,0.75,0.4,102796,24887,77909,207,197,293,338,100,300,false,0,3,7,3
NS,0,3,4,0.75,0.4,102844,24359,78485,187,196,297,342,100,300,false,1,3,7,3
NS,0,3,4,0.75,0.4,103262,24778,78484,204,198,289,354,100,300,false,2,3,7,3
NS,0,3,4,0.75,0.4,101746,24461,77285,188,185,315,336,100,300,false,3,3,7,3
NS,0,3,4,0.75,0.4,102518,24554,77964,201,191,287,332,100,300,false,4,3,7,3
NS,1,3,8,0.75,0.4,105407,25345,80062,57,50,309,353,100,300,false,0,3,7,3
NS,1,3,8,0.75,0.4,105525,25525,80000,28,16,309,346,100,300,false,1,3,7,3
NS,1,3,8,0.75,0.4,103126,25684,77442,64,25,308,344,100,300,false,2,3,7,3
NS,1,3,8,0.75,0.4,101537,24305,77232,29,17,337,372,100,300,false,3,3,7,3
NS,1,3,8,0.75,0.4,103781,25552,78229,34,30,307,331,100,300,false,4,3,7,3
NS,0,3,8,0.75,0.4,109105,27104,82001,219,207,332,348,100,300,false,0,3,7,3
NS,0,3,8,0.75,0.4,111142,26931,84211,220,220,321,346,100,300,false,1,3,7,3
NS,0,3,8,0.75,0.4,110333,26707,83626,220,214,319,350,100,300,false,2,3,7,3
NS,0,3,8,0.75,0.4,109177,26710,82467,223,209,317,333,100,300,false,3,3,7,3
NS,0,3,8,0.75,0.4,111688,27156,84532,222,223,316,341,100,300,false,4,3,7,3
NS,1,3,11,0.75,0.4,103510,24876,78634,9,9,323,360,100,300,false,0,3,7,3
NS,1,3,11,0.75,0.4,103519,25349,78170,19,18,323,374,100,300,false,1,3,7,3
NS,1,3,11,0.75,0.4,103859,24406,79453,6,15,318,348,100,300,false,2,3,7,3
NS,1,3,11,0.75,0.4,103505,24752,78753,24,4,317,347,100,300,false,3,3,7,3
NS,1,3,11,0.75,0.4,100763,24208,76555,10,1,341,376,100,300,false,4,3,7,3
NS,0,3,11,0.75,0.4,111856,27387,84469,225,218,311,343,100,300,false,0,3,7,3
NS,0,3,11,0.75,0.4,108031,26820,81211,218,212,314,330,100,300,false,1,3,7,3
NS,0,3,11,0.75,0.4,108831,26735,82096,197,197,317,347,100,300,false,2,3,7,3
NS,0,3,11,0.75,0.4,108505,26673,81832,213,214,328,349,100,300,false,3,3,7,3
NS,0,3,11,0.75,0.4,109541,26760,82781,221,206,312,344,100,300,false,4,3,7,3
NS,1,6,8,0.75,0.4,110585,26729,83856,53,32,388,422,100,300,false,0,3,7,6
NS,1,6,8,0.75,0.4,110881,26777,84104,36,25,357,388,100,300,false,1,3,7,6
NS,1,6,8,0.75,0.4,108259,26983,81276,47,17,408,397,100,300,false,2,3,7,6
NS,1,6,8,0.75,0.4,109818,26434,83384,30,5,364,371,100,300,false,3,3,7,6
NS,1,6,8,0.75,0.4,109018,26471,82547,21,41,368,375,100,300,false,4,3,7,6
NS,0,6,8,0.75,0.4,117015,29403,87612,233,218,381,374,100,300,false,0,3,7,6
NS,0,6,8,0.75,0.4,116561,29205,87356,227,225,376,365,100,300,false,1,3,7,6
NS,0,6,8,0.75,0.4,116560,29166,87394,198,191,376,374,100,300,false,2,3,7,6
NS,0,6,8,0.75,0.4,116547,29221,87326,245,233,350,359,100,300,false,3,3,7,6
NS,0,6,8,0.75,0.4,117662,28775,88887,215,213,366,395,100,300,false,4,3,7,6
NS,1,6,11,0.75,0.4,110438,28640,81798,1,9,364,373,100,300,false,0,3,7,6
NS,1,6,11,0.75,0.4,110041,25430,84611,13,15,362,381,100,300,false,1,3,7,6
NS,1,6,11,0.75,0.4,111876,29331,82545,97,51,400,419,100,300,false,2,3,7,6
NS,1,6,11,0.75,0.4,109993,27163,82830,69,69,407,422,100,300,false,3,3,7,6
NS,1,6,11,0.75,0.4,108735,26496,82239,61,6,444,450,100,300,false,4,3,7,6
NS,0,6,11,0.75,0.4,117997,29419,88578,212,210,350,369,100,300,false,0,3,7,6
NS,0,6,11,0.75,0.4,117574,29080,88494,234,222,375,371,100,300,false,1,3,7,6
NS,0,6,11,0.75,0.4,117149,29229,87920,222,217,394,394,100,300,false,2,3,7,6
NS,0,6,11,0.75,0.4,117842,29204,88638,215,217,370,369,100,300,false,3,3,7,6
NS,0,6,11,0.75,0.4,118042,29486,88556,235,231,372,392,100,300,false,4,3,7,6
NS,1,9,11,0.75,0.4,111051,27879,83172,41,4,401,430,100,300,false,0,3,7,9
NS,1,9,11,0.75,0.4,109989,27429,82560,7,1,407,423,100,300,false,1,3,7,9
NS,1,9,11,0.75,0.4,113023,28257,84766,43,45,409,397,100,300,false,2,3,7,9
NS,1,9,11,0.75,0.4,112249,27425,84824,13,20,451,445,100,300,false,3,3,7,9
NS,1,9,11,0.75,0.4,110920,27316,83604,37,12,415,416,100,300,false,4,3,7,9
NS,0,9,11,0.75,0.4,117498,29628,87870,224,237,359,351,100,300,false,0,3,7,9
NS,0,9,11,0.75,0.4,118399,30048,88351,253,236,369,361,100,300,false,1,3,7,9
NS,0,9,11,0.75,0.4,117020,29157,87863,239,228,392,380,100,300,false,2,3,7,9
NS,0,9,11,0.75,0.4,116612,29641,86971,228,226,353,350,100,300,false,3,3,7,9
NS,0,9,11,0.75,0.4,117640,29693,87947,220,203,393,391,100,300,false,4,3,7,9
NS,1,-1,4,1.0,0.4,103470,0,103470,999999999,97,-1,335,0,400,false,0,3,7,3
NS,1,-1,4,1.0,0.4,102346,0,102346,999999999,7,-1,330,0,400,false,1,3,7,3
NS,1,-1,4,1.0,0.4,102403,0,102403,999999999,104,-1,328,0,400,false,2,3,7,3
NS,1,-1,4,1.0,0.4,101404,0,101404,999999999,67,-1,352,0,400,false,3,3,7,3
NS,1,-1,4,1.0,0.4,103627,0,103627,999999999,118,-1,340,0,400,false,4,3,7,3
NS,0,-1,4,1.0,0.4,107932,0,107932,999999999,220,-1,352,0,400,false,0,3,7,3
NS,0,-1,4,1.0,0.4,109640,0,109640,999999999,223,-1,330,0,400,false,1,3,7,3
NS,0,-1,4,1.0,0.4,107848,0,107848,999999999,206,-1,371,0,400,false,2,3,7,3
NS,0,-1,4,1.0,0.4,106618,0,106618,999999999,206,-1,338,0,400,false,3,3,7,3
NS,0,-1,4,1.0,0.4,106140,0,106140,999999999,202,-1,370,0,400,false,4,3,7,3
NS,1,-1,8,1.0,0.4,111088,0,111088,999999999,12,-1,387,0,400,false,0,3,7,3
NS,1,-1,8,1.0,0.4,112245,0,112245,999999999,43,-1,387,0,400,false,1,3,7,3
NS,1,-1,8,1.0,0.4,108830,0,108830,999999999,12,-1,394,0,400,false,2,3,7,3
NS,1,-1,8,1.0,0.4,111245,0,111245,999999999,21,-1,446,0,400,false,3,3,7,3
NS,1,-1,8,1.0,0.4,108462,0,108462,999999999,12,-1,435,0,400,false,4,3,7,3
NS,0,-1,8,1.0,0.4,117264,0,117264,999999999,219,-1,353,0,400,false,0,3,7,3
NS,0,-1,8,1.0,0.4,116926,0,116926,999999999,226,-1,370,0,400,false,1,3,7,3
NS,0,-1,8,1.0,0.4,116393,0,116393,999999999,213,-1,374,0,400,false,2,3,7,3
NS,0,-1,8,1.0,0.4,117456,0,117456,999999999,217,-1,378,0,400,false,3,3,7,3
NS,0,-1,8,1.0,0.4,115469,0,115469,999999999,200,-1,359,0,400,false,4,3,7,3
NS,1,-1,11,1.0,0.4,112971,0,112971,999999999,14,-1,403,0,400,false,0,3,7,3
NS,1,-1,11,1.0,0.4,110106,0,110106,999999999,9,-1,421,0,400,false,1,3,7,3
NS,1,-1,11,1.0,0.4,111009,0,111009,999999999,33,-1,416,0,400,false,2,3,7,3
NS,1,-1,11,1.0,0.4,111895,0,111895,999999999,10,-1,402,0,400,false,3,3,7,3
NS,1,-1,11,1.0,0.4,110580,0,110580,999999999,15,-1,437,0,400,false,4,3,7,3
NS,0,-1,11,1.0,0.4,117091,0,117091,999999999,196,-1,390,0,400,false,0,3,7,3
NS,0,-1,11,1.0,0.4,115273,0,115273,999999999,192,-1,397,0,400,false,1,3,7,3
NS,0,-1,11,1.0,0.4,118673,0,118673,999999999,229,-1,365,0,400,false,2,3,7,3
NS,0,-1,11,1.0,0.4,116842,0,116842,999999999,222,-1,379,0,400,false,3,3,7,3
NS,0,-1,11,1.0,0.4,117908,0,117908,999999999,197,-1,387,0,400,false,4,3,7,3
NS,1,-1,8,1.0,0.4,115494,0,115494,999999999,37,-1,386,0,400,false,0,3,7,6
NS,1,-1,8,1.0,0.4,107909,0,107909,999999999,31,-1,393,0,400,false,1,3,7,6
NS,1,-1,8,1.0,0.4,111566,0,111566,999999999,11,-1,359,0,400,false,2,3,7,6
NS,1,-1,8,1.0,0.4,109963,0,109963,999999999,24,-1,440,0,400,false,3,3,7,6
NS,1,-1,8,1.0,0.4,110373,0,110373,999999999,21,-1,398,0,400,false,4,3,7,6
NS,0,-1,8,1.0,0.4,117106,0,117106,999999999,244,-1,374,0,400,false,0,3,7,6
NS,0,-1,8,1.0,0.4,117537,0,117537,999999999,202,-1,400,0,400,false,1,3,7,6
NS,0,-1,8,1.0,0.4,119107,0,119107,999999999,217,-1,376,0,400,false,2,3,7,6
NS,0,-1,8,1.0,0.4,115934,0,115934,999999999,211,-1,374,0,400,false,3,3,7,6
NS,0,-1,8,1.0,0.4,116260,0,116260,999999999,228,-1,372,0,400,false,4,3,7,6
NS,1,-1,11,1.0,0.4,111113,0,111113,999999999,4,-1,412,0,400,false,0,3,7,6
NS,1,-1,11,1.0,0.4,114425,0,114425,999999999,10,-1,398,0,400,false,1,3,7,6
NS,1,-1,11,1.0,0.4,112370,0,112370,999999999,35,-1,376,0,400,false,2,3,7,6
NS,1,-1,11,1.0,0.4,112523,0,112523,999999999,7,-1,417,0,400,false,3,3,7,6
NS,1,-1,11,1.0,0.4,111425,0,111425,999999999,27,-1,371,0,400,false,4,3,7,6
NS,0,-1,11,1.0,0.4,116003,0,116003,999999999,184,-1,367,0,400,false,0,3,7,6
NS,0,-1,11,1.0,0.4,116820,0,116820,999999999,210,-1,380,0,400,false,1,3,7,6
NS,0,-1,11,1.0,0.4,116251,0,116251,999999999,218,-1,388,0,400,false,2,3,7,6
NS,0,-1,11,1.0,0.4,116693,0,116693,999999999,215,-1,362,0,400,false,3,3,7,6
NS,0,-1,11,1.0,0.4,116885,0,116885,999999999,208,-1,417,0,400,false,4,3,7,6
NS,1,-1,11,1.0,0.4,110528,0,110528,999999999,7,-1,387,0,400,false,0,3,7,9
NS,1,-1,11,1.0,0.4,110496,0,110496,999999999,10,-1,394,0,400,false,1,3,7,9
NS,1,-1,11,1.0,0.4,109056,0,109056,999999999,12,-1,433,0,400,false,2,3,7,9
NS,1,-1,11,1.0,0.4,112781,0,112781,999999999,4,-1,390,0,400,false,3,3,7,9
NS,1,-1,11,1.0,0.4,111511,0,111511,999999999,31,-1,447,0,400,false,4,3,7,9
NS,0,-1,11,1.0,0.4,116225,0,116225,999999999,202,-1,400,0,400,false,0,3,7,9
NS,0,-1,11,1.0,0.4,118534,0,118534,999999999,233,-1,375,0,400,false,1,3,7,9
NS,0,-1,11,1.0,0.4,117842,0,117842,999999999,206,-1,396,0,400,false,2,3,7,9
NS,0,-1,11,1.0,0.4,117492,0,117492,999999999,236,-1,357,0,400,false,3,3,7,9
NS,0,-1,11,1.0,0.4,115256,0,115256,999999999,198,-1,391,0,400,false,4,3,7,9
