model, road_block, max_speed_slow, max_speed_fast, fast_car_ratio, density, total_all_cars_distance, total_slow_cars_distance, total_fast_cars_distance, worst_case_distance_slow_cars, worst_cast_distance_fast_cars, best_case_distance_slow_car, best_case_distance_fast_car,num_slow_cars,num_fast_cars,global_speed_rule,repetition,slack,distance_look_ahead,max_speed_slow_car
NS,0,3,11,0.75,0.1,1071960,246548,825412,9679,10574,9961,11466,25,75,false,0,3,7,3
NS,0,3,11,0.75,0.1,1115602,245903,869699,9707,10448,9957,12230,25,75,false,1,3,7,3
NS,0,3,11,0.75,0.1,1051915,246618,805297,9750,10143,9933,11596,25,75,false,2,3,7,3
NS,0,3,11,0.75,0.1,1077400,246269,831131,9767,10185,9933,11634,25,75,false,3,3,7,3
NS,0,3,11,0.75,0.1,1033597,246991,786606,9743,9905,9943,11142,25,75,false,4,3,7,3
NS,1,6,8,0.75,0.1,1848281,397139,1451142,13437,15641,17876,21805,25,75,false,0,3,7,6
NS,1,6,8,0.75,0.1,1861967,427876,1434091,14988,16245,18285,21662,25,75,false,1,3,7,6
NS,1,6,8,0.75,0.1,1837370,423632,1413738,13617,14046,19121,22220,25,75,false,2,3,7,6
NS,1,6,8,0.75,0.1,1851316,418779,1432537,13928,15111,18411,22158,25,75,false,3,3,7,6
NS,1,6,8,0.75,0.1,1855096,415633,1439463,13657,14973,19209,22666,25,75,false,4,3,7,6
NS,0,6,8,0.75,0.1,2131804,511676,1620128,20196,20957,20670,22070,25,75,false,0,3,7,6
NS,0,6,8,0.75,0.1,2122769,512825,1609944,20260,20835,20675,22077,25,75,false,1,3,7,6
NS,0,6,8,0.75,0.1,2127572,512999,1614573,20282,20943,20708,22040,25,75,false,2,3,7,6
NS,0,6,8,0.75,0.1,2155173,513619,1641554,20335,21279,20683,22548,25,75,false,3,3,7,6
NS,0,6,8,0.75,0.1,2159479,511594,1647885,20229,21107,20697,22663,25,75,false,4,3,7,6
NS,1,6,11,0.75,0.1,1847084,395235,1451849,13496,12435,18278,23032,25,75,false,0,3,7,6
NS,1,6,11,0.75,0.1,1833656,387536,1446120,12656,13550,19054,22140,25,75,false,1,3,7,6
NS,1,6,11,0.75,0.1,1848502,394651,1453851,13117,13902,17995,22787,25,75,false,2,3,7,6
NS,1,6,11,0.75,0.1,1869556,398810,1470746,13031,13043,18822,23500,25,75,false,3,3,7,6
NS,1,6,11,0.75,0.1,1859403,367053,1492350,10724,15698,17487,23761,25,75,false,4,3,7,6
NS,0,6,11,0.75,0.1,2111015,514061,1596954,20415,20883,20693,21735,25,75,false,0,3,7,6
NS,0,6,11,0.75,0.1,2115241,514780,1600461,20381,20721,20732,21991,25,75,false,1,3,7,6
NS,0,6,11,0.75,0.1,2113987,513557,1600430,20360,20901,20635,21819,25,75,false,2,3,7,6
NS,0,6,11,0.75,0.1,2116086,512745,1603341,20280,20844,20642,22120,25,75,false,3,3,7,6
NS,0,6,11,0.75,0.1,2141993,514499,1627494,20418,21284,20677,22352,25,75,false,4,3,7,6
NS,1,9,11,0.75,0.1,1920103,391414,1528689,9697,13748,21443,26560,25,75,false,0,3,7,9
NS,1,9,11,0.75,0.1,1882698,475198,1407500,13418,12056,24556,25400,25,75,false,1,3,7,9
NS,1,9,11,0.75,0.1,1882031,368435,1513596,10377,12897,23209,28297,25,75,false,2,3,7,9
NS,1,9,11,0.75,0.1,1909453,366219,1543234,8506,10474,21698,27151,25,75,false,3,3,7,9
NS,1,9,11,0.75,0.1,1920906,358803,1562103,6916,13482,24935,27649,25,75,false,4,3,7,9
NS,0,9,11,0.75,0.1,3161115,778692,2382423,30933,31238,31414,32491,25,75,false,0,3,7,9
NS,0,9,11,0.75,0.1,3162661,781207,2381454,30977,31323,31437,32410,25,75,false,1,3,7,9
NS,0,9,11,0.75,0.1,3165371,779932,2385439,31013,31335,31356,32381,25,75,false,2,3,7,9
NS,0,9,11,0.75,0.1,3164735,782442,2382293,31135,31272,31411,32223,25,75,false,3,3,7,9
NS,0,9,11,0.75,0.1,3162004,782100,2379904,30960,31298,31454,32407,25,75,false,4,3,7,9
NS,1,-1,4,1.0,0.1,1311964,0,1311964,999999999,12903,-1,13242,0,100,false,0,3,7,3
NS,1,-1,4,1.0,0.1,1333816,0,1333816,999999999,13071,-1,13493,0,100,false,1,3,7,3
NS,1,-1,4,1.0,0.1,1334769,0,1334769,999999999,13093,-1,13495,0,100,false,2,3,7,3
NS,1,-1,4,1.0,0.1,1336075,0,1336075,999999999,13218,-1,13441,0,100,false,3,3,7,3
NS,1,-1,4,1.0,0.1,1336436,0,1336436,999999999,13180,-1,13497,0,100,false,4,3,7,3
NS,0,-1,4,1.0,0.1,1342803,0,1342803,999999999,13327,-1,13508,0,100,false,0,3,7,3
NS,0,-1,4,1.0,0.1,1343395,0,1343395,999999999,13370,-1,13524,0,100,false,1,3,7,3
NS,0,-1,4,1.0,0.1,1341808,0,1341808,999999999,13310,-1,13493,0,100,false,2,3,7,3
NS,0,-1,4,1.0,0.1,1343379,0,1343379,999999999,13372,-1,13508,0,100,false,3,3,7,3
NS,0,-1,4,1.0,0.1,1343025,0,1343025,999999999,13327,-1,13518,0,100,false,4,3,7,3
NS,1,-1,8,1.0,0.1,1882007,0,1882007,999999999,12855,-1,23676,0,100,false,0,3,7,3
NS,1,-1,8,1.0,0.1,1878062,0,1878062,999999999,12248,-1,23828,0,100,false,1,3,7,3
NS,1,-1,8,1.0,0.1,1898187,0,1898187,999999999,13374,-1,23313,0,100,false,2,3,7,3
NS,1,-1,8,1.0,0.1,1900002,0,1900002,999999999,14125,-1,23470,0,100,false,3,3,7,3
NS,1,-1,8,1.0,0.1,1877267,0,1877267,999999999,13560,-1,23250,0,100,false,4,3,7,3
NS,0,-1,8,1.0,0.1,2767181,0,2767181,999999999,27561,-1,27758,0,100,false,0,3,7,3
NS,0,-1,8,1.0,0.1,2766670,0,2766670,999999999,27556,-1,27764,0,100,false,1,3,7,3
NS,0,-1,8,1.0,0.1,2766146,0,2766146,999999999,27535,-1,27806,0,100,false,2,3,7,3
NS,0,-1,8,1.0,0.1,2767232,0,2767232,999999999,27555,-1,27782,0,100,false,3,3,7,3
NS,0,-1,8,1.0,0.1,2766683,0,2766683,999999999,27532,-1,27815,0,100,false,4,3,7,3
NS,1,-1,11,1.0,0.1,1935053,0,1935053,999999999,11922,-1,28312,0,100,false,0,3,7,3
NS,1,-1,11,1.0,0.1,1914297,0,1914297,999999999,8908,-1,25941,0,100,false,1,3,7,3
NS,1,-1,11,1.0,0.1,1918868,0,1918868,999999999,10939,-1,27215,0,100,false,2,3,7,3
NS,1,-1,11,1.0,0.1,1917785,0,1917785,999999999,10813,-1,27264,0,100,false,3,3,7,3
NS,1,-1,11,1.0,0.1,1901451,0,1901451,999999999,10776,-1,28971,0,100,false,4,3,7,3
NS,0,-1,11,1.0,0.1,3821701,0,3821701,999999999,38019,-1,38537,0,100,false,0,3,7,3
NS,0,-1,11,1.0,0.1,3825879,0,3825879,999999999,38032,-1,38623,0,100,false,1,3,7,3
NS,0,-1,11,1.0,0.1,3824042,0,3824042,999999999,38044,-1,38589,0,100,false,2,3,7,3
NS,0,-1,11,1.0,0.1,3822994,0,3822994,999999999,38041,-1,38614,0,100,false,3,3,7,3
NS,0,-1,11,1.0,0.1,3809150,0,3809150,999999999,37853,-1,38477,0,100,false,4,3,7,3
NS,1,-1,8,1.0,0.1,1872992,0,1872992,999999999,12731,-1,23092,0,100,false,0,3,7,6
NS,1,-1,8,1.0,0.1,1885026,0,1885026,999999999,13804,-1,22971,0,100,false,1,3,7,6
NS,1,-1,8,1.0,0.1,1876703,0,1876703,999999999,12387,-1,22217,0,100,false,2,3,7,6
NS,1,-1,8,1.0,0.1,1894628,0,1894628,999999999,12278,-1,22656,0,100,false,3,3,7,6
NS,1,-1,8,1.0,0.1,1883293,0,1883293,999999999,13345,-1,23882,0,100,false,4,3,7,6
NS,0,-1,8,1.0,0.1,2766723,0,2766723,999999999,27527,-1,27774,0,100,false,0,3,7,6
NS,0,-1,8,1.0,0.1,2766123,0,2766123,999999999,27516,-1,27770,0,100,false,1,3,7,6
NS,0,-1,8,1.0,0.1,2763255,0,2763255,999999999,27485,-1,27760,0,100,false,2,3,7,6
NS,0,-1,8,1.0,0.1,2767960,0,2767960,999999999,27580,-1,27799,0,100,false,3,3,7,6
NS,0,-1,8,1.0,0.1,2765967,0,2765967,999999999,27544,-1,27779,0,100,false,4,3,7,6
NS,1,-1,11,1.0,0.1,1933174,0,1933174,999999999,9018,-1,27988,0,100,false,0,3,7,6
NS,1,-1,11,1.0,0.1,1911874,0,1911874,999999999,11639,-1,25659,0,100,false,1,3,7,6
NS,1,-1,11,1.0,0.1,1885526,0,1885526,999999999,10771,-1,27392,0,100,false,2,3,7,6
NS,1,-1,11,1.0,0.1,1935354,0,1935354,999999999,10533,-1,27185,0,100,false,3,3,7,6
NS,1,-1,11,1.0,0.1,1916998,0,1916998,999999999,11615,-1,26743,0,100,false,4,3,7,6
NS,0,-1,11,1.0,0.1,3817038,0,3817038,999999999,37938,-1,38521,0,100,false,0,3,7,6
NS,0,-1,11,1.0,0.1,3817360,0,3817360,999999999,37961,-1,38508,0,100,false,1,3,7,6
NS,0,-1,11,1.0,0.1,3819999,0,3819999,999999999,37940,-1,38575,0,100,false,2,3,7,6
NS,0,-1,11,1.0,0.1,3814857,0,3814857,999999999,37864,-1,38563,0,100,false,3,3,7,6
NS,0,-1,11,1.0,0.1,3819533,0,3819533,999999999,37993,-1,38558,0,100,false,4,3,7,6
NS,1,-1,11,1.0,0.1,1929343,0,1929343,999999999,10121,-1,25805,0,100,false,0,3,7,9
NS,1,-1,11,1.0,0.1,1913888,0,1913888,999999999,10905,-1,26052,0,100,false,1,3,7,9
NS,1,-1,11,1.0,0.1,1899813,0,1899813,999999999,10424,-1,27373,0,100,false,2,3,7,9
NS,1,-1,11,1.0,0.1,1926897,0,1926897,999999999,11130,-1,28508,0,100,false,3,3,7,9
NS,1,-1,11,1.0,0.1,1904501,0,1904501,999999999,11298,-1,27919,0,100,false,4,3,7,9
NS,0,-1,11,1.0,0.1,3824412,0,3824412,999999999,38017,-1,38611,0,100,false,0,3,7,9
NS,0,-1,11,1.0,0.1,3825253,0,3825253,999999999,38025,-1,38614,0,100,false,1,3,7,9
NS,0,-1,11,1.0,0.1,3822318,0,3822318,999999999,37991,-1,38595,0,100,false,2,3,7,9
NS,0,-1,11,1.0,0.1,3815609,0,3815609,999999999,37900,-1,38437,0,100,false,3,3,7,9
NS,0,-1,11,1.0,0.1,3810229,0,3810229,999999999,37860,-1,38414,0,100,false,4,3,7,9
NS,1,3,-1,0.0,0.15,1437100,1437100,0,9460,999999999,9673,-1,150,0,false,0,3,7,3
NS,1,3,-1,0.0,0.15,1437441,1437441,0,9422,999999999,9733,-1,150,0,false,1,3,7,3
NS,1,3,-1,0.0,0.15,1431233,1431233,0,9155,999999999,9681,-1,150,0,false,2,3,7,3
NS,1,3,-1,0.0,0.15,1438511,1438511,0,9335,999999999,9686,-1,150,0,false,3,3,7,3
NS,1,3,-1,0.0,0.15,1437551,1437551,0,9382,999999999,9693,-1,150,0,false,4,3,7,3
NS,0,3,-1,0.0,0.15,1458555,1458555,0,9651,999999999,9793,-1,150,0,false,0,3,7,3
NS,0,3,-1,0.0,0.15,1458717,1458717,0,9655,999999999,9794,-1,150,0,false,1,3,7,3
NS,0,3,-1,0.0,0.15,1460603,1460603,0,9671,999999999,9810,-1,150,0,false,2,3,7,3
NS,0,3,-1,0.0,0.15,1460670,1460670,0,9650,999999999,9848,-1,150,0,false,3,3,7,3
NS,0,3,-1,0.0,0.15,1460453,1460453,0,9659,999999999,9822,-1,150,0,false,4,3,7,3
NS,1,3,-1,0.0,0.15,1456506,1456506,0,9511,999999999,9856,-1,150,0,false,0,3,7,3
NS,1,3,-1,0.0,0.15,1455033,1455033,0,9140,999999999,9840,-1,150,0,false,1,3,7,3
NS,1,3,-1,0.0,0.15,1453403,1453403,0,9244,999999999,9842,-1,150,0,false,2,3,7,3
NS,1,3,-1,0.0,0.15,1438314,1438314,0,9028,999999999,9788,-1,150,0,false,3,3,7,3
NS,1,3,-1,0.0,0.15,1447244,1447244,0,9175,999999999,9805,-1,150,0,false,4,3,7,3
NS,0,3,-1,0.0,0.15,1471292,1471292,0,9709,999999999,9890,-1,150,0,false,0,3,7,3
NS,0,3,-1,0.0,0.15,1471701,1471701,0,9736,999999999,9883,-1,150,0,false,1,3,7,3
NS,0,3,-1,0.0,0.15,1470208,1470208,0,9729,999999999,9875,-1,150,0,false,2,3,7,3
NS,0,3,-1,0.0,0.15,1471033,1471033,0,9722,999999999,9911,-1,150,0,false,3,3,7,3
NS,0,3,-1,0.0,0.15,1471971,1471971,0,9735,999999999,9885,-1,150,0,false,4,3,7,3
NS,1,3,-1,0.0,0.15,1437598,1437598,0,8871,999999999,9774,-1,150,0,false,0,3,7,3
NS,1,3,-1,0.0,0.15,1436579,1436579,0,9070,999999999,9781,-1,150,0,false,1,3,7,3
NS,1,3,-1,0.0,0.15,1434663,1434663,0,8696,999999999,9802,-1,150,0,false,2,3,7,3
NS,1,3,-1,0.0,0.15,1445425,1445425,0,8752,999999999,9853,-1,150,0,false,3,3,7,3
NS,1,3,-1,0.0,0.15,1436602,1436602,0,8956,999999999,9781,-1,150,0,false,4,3,7,3
NS,0,3,-1,0.0,0.15,1471304,1471304,0,9730,999999999,9906,-1,150,0,false,0,3,7,3
NS,0,3,-1,0.0,0.15,1472101,1472101,0,9707,999999999,9889,-1,150,0,false,1,3,7,3
NS,0,3,-1,0.0,0.15,1471817,1471817,0,9746,999999999,9894,-1,150,0,false,2,3,7,3
NS,0,3,-1,0.0,0.15,1472932,1472932,0,9713,999999999,9888,-1,150,0,false,3,3,7,3
NS,0,3,-1,0.0,0.15,1472454,1472454,0,9723,999999999,9932,-1,150,0,false,4,3,7,3
NS,1,6,-1,0.0,0.15,1918098,1918098,0,7851,999999999,16774,-1,150,0,false,0,3,7,6
NS,1,6,-1,0.0,0.15,1913601,1913601,0,8667,999999999,16694,-1,150,0,false,1,3,7,6
NS,1,6,-1,0.0,0.15,1894974,1894974,0,8616,999999999,15941,-1,150,0,false,2,3,7,6
NS,1,6,-1,0.0,0.15,1893577,1893577,0,7530,999999999,16905,-1,150,0,false,3,3,7,6
NS,1,6,-1,0.0,0.15,1872655,1872655,0,5878,999999999,16373,-1,150,0,false,4,3,7,6
NS,0,6,-1,0.0,0.15,3074289,3074289,0,20369,999999999,20609,-1,150,0,false,0,3,7,6
NS,0,6,-1,0.0,0.15,3073222,3073222,0,20380,999999999,20608,-1,150,0,false,1,3,7,6
NS,0,6,-1,0.0,0.15,3071518,3071518,0,20307,999999999,20599,-1,150,0,false,2,3,7,6
NS,0,6,-1,0.0,0.15,3078702,3078702,0,20409,999999999,20628,-1,150,0,false,3,3,7,6
NS,0,6,-1,0.0,0.15,3076569,3076569,0,20401,999999999,20625,-1,150,0,false,4,3,7,6
NS,1,6,-1,0.0,0.15,1901376,1901376,0,6888,999999999,17718,-1,150,0,false,0,3,7,6
NS,1,6,-1,0.0,0.15,1930343,1930343,0,6049,999999999,18210,-1,150,0,false,1,3,7,6
NS,1,6,-1,0.0,0.15,1942635,1942635,0,6100,999999999,17813,-1,150,0,false,2,3,7,6
NS,1,6,-1,0.0,0.15,1921004,1921004,0,6953,999999999,17209,-1,150,0,false,3,3,7,6
NS,1,6,-1,0.0,0.15,1923693,1923693,0,5828,999999999,17863,-1,150,0,false,4,3,7,6
NS,0,6,-1,0.0,0.15,3080741,3080741,0,20427,999999999,20631,-1,150,0,false,0,3,7,6
NS,0,6,-1,0.0,0.15,3080702,3080702,0,20403,999999999,20630,-1,150,0,false,1,3,7,6
NS,0,6,-1,0.0,0.15,3083271,3083271,0,20446,999999999,20630,-1,150,0,false,2,3,7,6
NS,0,6,-1,0.0,0.15,3082455,3082455,0,20421,999999999,20635,-1,150,0,false,3,3,7,6
NS,0,6,-1,0.0,0.15,3082566,3082566,0,20420,999999999,20644,-1,150,0,false,4,3,7,6
NS,1,9,-1,0.0,0.15,1960644,1960644,0,2749,999999999,21158,-1,150,0,false,0,3,7,9
NS,1,9,-1,0.0,0.15,1939021,1939021,0,5474,999999999,20760,-1,150,0,false,1,3,7,9
NS,1,9,-1,0.0,0.15,1920199,1920199,0,5094,999999999,20861,-1,150,0,false,2,3,7,9
NS,1,9,-1,0.0,0.15,1946617,1946617,0,6396,999999999,19925,-1,150,0,false,3,3,7,9
NS,1,9,-1,0.0,0.15,1923113,1923113,0,6388,999999999,19850,-1,150,0,false,4,3,7,9
NS,0,9,-1,0.0,0.15,3844415,3844415,0,24913,999999999,26107,-1,150,0,false,0,3,7,9
NS,0,9,-1,0.0,0.15,3835971,3835971,0,24935,999999999,26108,-1,150,0,false,1,3,7,9
NS,0,9,-1,0.0,0.15,3986139,3986139,0,26000,999999999,27130,-1,150,0,false,2,3,7,9
NS,0,9,-1,0.0,0.15,3872057,3872057,0,25493,999999999,26220,-1,150,0,false,3,3,7,9
NS,0,9,-1,0.0,0.15,3799995,3799995,0,24825,999999999,25870,-1,150,0,false,4,3,7,9
NS,1,3,4,0.25,0.15,1453867,1084085,369782,9403,9766,9720,10171,113,37,false,0,3,7,3
NS,1,3,4,0.25,0.15,1471660,1096327,375333,9598,9949,9810,10315,113,37,false,1,3,7,3
NS,1,3,4,0.25,0.15,1469701,1095675,374026,9504,9909,9835,10260,113,37,false,2,3,7,3
NS,1,3,4,0.25,0.15,1455004,1084342,370662,9415,9821,9710,10231,113,37,false,3,3,7,3
NS,1,3,4,0.25,0.15,1468299,1092947,375352,9403,10022,9786,10324,113,37,false,4,3,7,3
NS,0,3,4,0.25,0.15,1477449,1101599,375850,9646,9963,9854,10309,113,37,false,0,3,7,3
NS,0,3,4,0.25,0.15,1476059,1101093,374966,9633,9982,9824,10375,113,37,false,1,3,7,3
NS,0,3,4,0.25,0.15,1479445,1103477,375968,9649,10010,9854,10436,113,37,false,2,3,7,3
NS,0,3,4,0.25,0.15,1476018,1101213,374805,9616,9947,9872,10272,113,37,false,3,3,7,3
NS,0,3,4,0.25,0.15,1477664,1102014,375650,9673,9998,9841,10313,113,37,false,4,3,7,3
NS,1,3,8,0.25,0.15,1468104,1093200,374904,9150,9856,9859,10471,113,37,false,0,3,7,3
NS,1,3,8,0.25,0.15,1462487,1090041,372446,9285,9828,9780,10281,113,37,false,1,3,7,3
NS,1,3,8,0.25,0.15,1468903,1093978,374925,9230,9918,9850,10302,113,37,false,2,3,7,3
NS,1,3,8,0.25,0.15,1457570,1087484,370086,9384,9546,9788,10264,113,37,false,3,3,7,3
NS,1,3,8,0.25,0.15,1468457,1093628,374829,9200,9787,9861,10346,113,37,false,4,3,7,3
NS,0,3,8,0.25,0.15,1483763,1109626,374137,9709,9856,9917,10350,113,37,false,0,3,7,3
NS,0,3,8,0.25,0.15,1483214,1109790,373424,9725,9968,9895,10266,113,37,false,1,3,7,3
NS,0,3,8,0.25,0.15,1483837,1110553,373284,9755,9920,9905,10299,113,37,false,2,3,7,3
NS,0,3,8,0.25,0.15,1483923,1110519,373404,9745,9963,9912,10245,113,37,false,3,3,7,3
NS,0,3,8,0.25,0.15,1480895,1108865,372030,9734,9909,9896,10390,113,37,false,4,3,7,3
NS,1,3,11,0.25,0.15,1459420,1086996,372424,8902,9675,9869,10236,113,37,false,0,3,7,3
NS,1,3,11,0.25,0.15,1457367,1087954,369413,9019,9329,9837,10263,113,37,false,1,3,7,3
NS,1,3,11,0.25,0.15,1450313,1081584,368729,9105,9561,9784,10172,113,37,false,2,3,7,3
NS,1,3,11,0.25,0.15,1461774,1088785,372989,8883,9900,9829,10358,113,37,false,3,3,7,3
NS,1,3,11,0.25,0.15,1462747,1090609,372138,9102,9874,9896,10258,113,37,false,4,3,7,3
NS,0,3,11,0.25,0.15,1479607,1110026,369581,9730,9840,9907,10153,113,37,false,0,3,7,3
NS,0,3,11,0.25,0.15,1479742,1110340,369402,9750,9819,9909,10122,113,37,false,1,3,7,3
NS,0,3,11,0.25,0.15,1479611,1109969,369642,9721,9852,9905,10292,113,37,false,2,3,7,3
NS,0,3,11,0.25,0.15,1481750,1110910,370840,9761,9863,9902,10199,113,37,false,3,3,7,3
NS,0,3,11,0.25,0.15,1480314,1111035,369279,9722,9786,9906,10158,113,37,false,4,3,7,3
NS,1,6,8,0.25,0.15,1888565,1387595,500970,6566,10412,16771,16540,113,37,false,0,3,7,6
NS,1,6,8,0.25,0.15,1917697,1412763,504934,8137,9005,16150,17242,113,37,false,1,3,7,6
NS,1,6,8,0.25,0.15,1902745,1409091,493654,8670,9658,16554,16609,113,37,false,2,3,7,6
NS,1,6,8,0.25,0.15,1879519,1391951,487568,8181,9614,16742,17182,113,37,false,3,3,7,6
NS,1,6,8,0.25,0.15,1907820,1410869,496951,8019,10074,16075,16216,113,37,false,4,3,7,6
NS,0,6,8,0.25,0.15,3081452,2315808,765644,20399,20586,20594,20815,113,37,false,0,3,7,6
NS,0,6,8,0.25,0.15,3082271,2316346,765925,20397,20538,20607,20874,113,37,false,1,3,7,6
NS,0,6,8,0.25,0.15,3081057,2316706,764351,20376,20557,20594,20799,113,37,false,2,3,7,6
NS,0,6,8,0.25,0.15,3083808,2316831,766977,20380,20568,20600,21002,113,37,false,3,3,7,6
NS,0,6,8,0.25,0.15,3082156,2315412,766744,20354,20591,20598,20846,113,37,false,4,3,7,6
NS,1,6,11,0.25,0.15,1921603,1391707,529896,5821,8271,16765,16936,113,37,false,0,3,7,6
NS,1,6,11,0.25,0.15,1944419,1413784,530635,5558,10058,17956,18470,113,37,false,1,3,7,6
NS,1,6,11,0.25,0.15,1911377,1382451,528926,5985,9306,17558,18469,113,37,false,2,3,7,6
NS,1,6,11,0.25,0.15,1913975,1429141,484834,6639,7432,17811,18265,113,37,false,3,3,7,6
NS,1,6,11,0.25,0.15,1925581,1403102,522479,6633,11493,17879,18589,113,37,false,4,3,7,6
NS,0,6,11,0.25,0.15,3084240,2320363,763877,20397,20482,20672,20783,113,37,false,0,3,7,6
NS,0,6,11,0.25,0.15,3085465,2321579,763886,20376,20540,20641,20774,113,37,false,1,3,7,6
NS,0,6,11,0.25,0.15,3088525,2323695,764830,20454,20556,20703,20820,113,37,false,2,3,7,6
NS,0,6,11,0.25,0.15,3084857,2319932,764925,20420,20565,20637,20809,113,37,false,3,3,7,6
NS,0,6,11,0.25,0.15,3089051,2324135,764916,20452,20527,20640,20803,113,37,false,4,3,7,6
NS,1,9,11,0.25,0.15,1905444,1386777,518667,4047,7582,19712,21223,113,37,false,0,3,7,9
NS,1,9,11,0.25,0.15,1916016,1448491,467525,5941,7805,21102,20626,113,37,false,1,3,7,9
NS,1,9,11,0.25,0.15,1947855,1493905,453950,5370,7136,21264,17750,113,37,false,2,3,7,9
NS,1,9,11,0.25,0.15,1944293,1393874,550419,6486,4149,19630,21482,113,37,false,3,3,7,9
NS,1,9,11,0.25,0.15,1948700,1497957,450743,6303,4083,21199,18157,113,37,false,4,3,7,9
NS,0,9,11,0.25,0.15,3866457,2908300,958157,25287,25594,26108,26382,113,37,false,0,3,7,9
NS,0,9,11,0.25,0.15,3844897,2895122,949775,25216,25314,26107,26003,113,37,false,1,3,7,9
NS,0,9,11,0.25,0.15,3876729,2918326,958403,25507,25474,26232,26289,113,37,false,2,3,7,9
NS,0,9,11,0.25,0.15,3811094,2867677,943417,25037,25100,25796,25894,113,37,false,3,3,7,9
NS,0,9,11,0.25,0.15,3850156,2896728,953428,25173,25341,25999,26067,113,37,false,4,3,7,9
NS,1,3,4,0.5,0.15,1504176,724991,779185,9350,10064,9776,10706,75,75,false,0,3,7,3
NS,1,3,4,0.5,0.15,1498450,724354,774096,9366,10095,9780,10594,75,75,false,1,3,7,3
NS,1,3,4,0.5,0.15,1484972,715881,769091,9163,9851,9713,10733,75,75,false,2,3,7,3
NS,1,3,4,0.5,0.15,1484242,717374,766868,9356,9877,9715,10511,75,75,false,3,3,7,3
NS,1,3,4,0.5,0.15,1485881,715706,770175,9302,9911,9669,10599,75,75,false,4,3,7,3
NS,0,3,4,0.5,0.15,1513670,732289,781381,9685,10074,9865,10729,75,75,false,0,3,7,3
NS,0,3,4,0.5,0.15,1508179,731564,776615,9596,10075,9938,10712,75,75,false,1,3,7,3
NS,0,3,4,0.5,0.15,1514350,732053,782297,9645,10164,9876,10654,75,75,false,2,3,7,3
NS,0,3,4,0.5,0.15,1511711,730910,780801,9656,10073,9904,10625,75,75,false,3,3,7,3
NS,0,3,4,0.5,0.15,1513294,731046,782248,9627,10163,9870,10800,75,75,false,4,3,7,3
NS,1,3,8,0.5,0.15,1479439,718596,760843,9079,9406,9781,10449,75,75,false,0,3,7,3
NS,1,3,8,0.5,0.15,1484950,719142,765808,9217,9722,9784,10569,75,75,false,1,3,7,3
NS,1,3,8,0.5,0.15,1485848,717907,767941,9219,9655,9779,10660,75,75,false,2,3,7,3
NS,1,3,8,0.5,0.15,1484052,720284,763768,9354,9610,9740,10534,75,75,false,3,3,7,3
NS,1,3,8,0.5,0.15,1484089,718997,765092,9124,9890,9765,10557,75,75,false,4,3,7,3
NS,0,3,8,0.5,0.15,1501565,736732,764833,9761,9952,9910,10444,75,75,false,0,3,7,3
NS,0,3,8,0.5,0.15,1501048,736399,764649,9734,9833,9918,10552,75,75,false,1,3,7,3
NS,0,3,8,0.5,0.15,1502703,737511,765192,9733,9909,9953,10613,75,75,false,2,3,7,3
NS,0,3,8,0.5,0.15,1503156,737549,765607,9730,9922,9926,10526,75,75,false,3,3,7,3
NS,0,3,8,0.5,0.15,1505357,736892,768465,9748,9921,9911,10633,75,75,false,4,3,7,3
NS,1,3,11,0.5,0.15,1476177,714932,761245,8940,9347,9820,10554,75,75,false,0,3,7,3
NS,1,3,11,0.5,0.15,1467470,713963,753507,9086,9590,9769,10351,75,75,false,1,3,7,3
NS,1,3,11,0.5,0.15,1469669,715072,754597,8963,9710,9752,10482,75,75,false,2,3,7,3
NS,1,3,11,0.5,0.15,1468814,718415,750399,8947,9292,9770,10340,75,75,false,3,3,7,3
NS,1,3,11,0.5,0.15,1478305,717995,760310,9022,9155,9845,10580,75,75,false,4,3,7,3
NS,0,3,11,0.5,0.15,1492964,738497,754467,9772,9874,9914,10295,75,75,false,0,3,7,3
NS,0,3,11,0.5,0.15,1491334,738122,753212,9760,9809,9930,10224,75,75,false,1,3,7,3
NS,0,3,11,0.5,0.15,1490904,737400,753504,9698,9853,9916,10375,75,75,false,2,3,7,3
NS,0,3,11,0.5,0.15,1492896,737961,754935,9729,9846,9932,10304,75,75,false,3,3,7,3
NS,0,3,11,0.5,0.15,1494140,738232,755908,9781,9854,9918,10323,75,75,false,4,3,7,3
NS,1,6,8,0.5,0.15,1892147,913741,978406,7299,9190,15680,17063,75,75,false,0,3,7,6
NS,1,6,8,0.5,0.15,1916768,931287,985481,7380,7719,16186,16763,75,75,false,1,3,7,6
NS,1,6,8,0.5,0.15,1909940,923069,986871,8466,9031,16323,16971,75,75,false,2,3,7,6
NS,1,6,8,0.5,0.15,1928846,937707,991139,7462,9856,16131,17210,75,75,false,3,3,7,6
NS,1,6,8,0.5,0.15,1920428,932835,987593,8783,9143,15511,17491,75,75,false,4,3,7,6
NS,0,6,8,0.5,0.15,3092411,1535322,1557089,20339,20529,20584,21020,75,75,false,0,3,7,6
NS,0,6,8,0.5,0.15,3096092,1537055,1559037,20341,20606,20616,20968,75,75,false,1,3,7,6
NS,0,6,8,0.5,0.15,3087847,1534002,1553845,20257,20520,20582,20924,75,75,false,2,3,7,6
NS,0,6,8,0.5,0.15,3091651,1536100,1555551,20300,20523,20606,20943,75,75,false,3,3,7,6
